,fine_labels,coarse_label
2139,71,10
2140,71,10
2141,71,10
2142,71,10
2143,71,10
2144,71,10
2145,71,10
2146,71,10
2147,71,10
2148,71,10
2149,71,10
2150,71,10
2151,71,10
2152,71,10
2153,71,10
2154,71,10
2155,71,10
2156,71,10
2157,71,10
2158,71,10
2159,71,10
2160,72,0
2161,72,0
2162,72,0
2163,72,0
2164,72,0
2165,72,0
2166,72,0
2167,72,0
2168,72,0
2169,72,0
2170,72,0
2171,72,0
2172,72,0
2173,72,0
2174,72,0
2175,72,0
2176,72,0
2177,72,0
2178,72,0
2179,72,0
2180,72,0
2181,72,0
2182,72,0
2183,72,0
2184,72,0
2185,72,0
2186,72,0
2187,72,0
2188,72,0
2189,72,0
2190,73,1
2191,73,1
2192,73,1
2193,73,1
2194,73,1
2195,73,1
2196,73,1
2197,73,1
2198,73,1
2199,73,1
2200,73,1
2201,73,1
2202,73,1
2203,73,1
2204,73,1
2205,73,1
2206,73,1
2207,73,1
2208,73,1
2209,73,1
2210,73,1
2211,73,1
2212,73,1
2213,73,1
2214,73,1
2215,73,1
2216,73,1
2217,73,1
2218,73,1
2219,73,1
2220,74,16
2221,74,16
2222,74,16
2223,74,16
2224,74,16
2225,74,16
2226,74,16
2227,74,16
2228,74,16
2229,74,16
2230,74,16
2231,74,16
2232,74,16
2233,74,16
2234,74,16
2235,74,16
2236,74,16
2237,74,16
2238,74,16
2239,74,16
2240,74,16
2241,74,16
2242,74,16
2243,74,16
2244,74,16
2245,74,16
2246,74,16
2247,74,16
2248,74,16
2249,74,16
2250,75,12
2251,75,12
2252,75,12
2253,75,12
2254,75,12
2255,75,12
2256,75,12
2257,75,12
2258,75,12
2259,75,12
2260,75,12
2261,75,12
2262,75,12
2263,75,12
2264,75,12
2265,75,12
2266,75,12
2267,75,12
2268,75,12
2269,75,12
2270,75,12
2271,75,12
2272,75,12
2273,75,12
2274,75,12
2275,75,12
2276,75,12
2277,75,12
2278,75,12
2279,75,12
2280,76,9
2281,76,9
2282,76,9
2283,76,9
2284,76,9
2285,76,9
2286,76,9
2287,76,9
2288,76,9
2289,76,9
2290,76,9
2291,76,9
2292,76,9
2293,76,9
2294,76,9
2295,76,9
2296,76,9
2297,76,9
2298,76,9
2299,76,9
2300,76,9
2301,76,9
2302,76,9
2303,76,9
2304,76,9
2305,76,9
2306,76,9
2307,76,9
2308,76,9
2309,76,9
2310,77,13
2311,77,13
2312,77,13
2313,77,13
2314,77,13
2315,77,13
2316,77,13
2317,77,13
2318,77,13
2319,77,13
2320,77,13
2321,77,13
2322,77,13
2323,77,13
2324,77,13
2325,77,13
2326,77,13
2327,77,13
2328,77,13
2329,77,13
2330,77,13
2331,77,13
2332,77,13
2333,77,13
2334,77,13
2335,77,13
2336,77,13
2337,77,13
2338,77,13
2339,77,13
2340,78,15
2341,78,15
2342,78,15
2343,78,15
2344,78,15
2345,78,15
2346,78,15
2347,78,15
2348,78,15
2349,78,15
2350,78,15
2351,78,15
2352,78,15
2353,78,15
2354,78,15
2355,78,15
2356,78,15
2357,78,15
2358,78,15
2359,78,15
2360,78,15
2361,78,15
2362,78,15
2363,78,15
2364,78,15
2365,78,15
2366,78,15
2367,78,15
2368,78,15
2369,78,15
2370,79,13
2371,79,13
2372,79,13
2373,79,13
2374,79,13
2375,79,13
2376,79,13
2377,79,13
2378,79,13
2379,79,13
2380,79,13
2381,79,13
2382,79,13
2383,79,13
2384,79,13
2385,79,13
2386,79,13
2387,79,13
2388,79,13
2389,79,13
2390,79,13
2391,79,13
2392,79,13
2393,79,13
2394,79,13
2395,79,13
2396,79,13
2397,79,13
2398,79,13
2399,79,13
2400,80,16
2401,80,16
2402,80,16
2403,80,16
2404,80,16
2405,80,16
2406,80,16
2407,80,16
2408,80,16
2409,80,16
2410,80,16
2411,80,16
2412,80,16
2413,80,16
2414,80,16
2415,80,16
2416,80,16
2417,80,16
2418,80,16
2419,80,16
2420,80,16
2421,80,16
2422,80,16
2423,80,16
2424,80,16
2425,80,16
2426,80,16
2427,80,16
2428,80,16
2429,80,16
2430,81,19
2431,81,19
2432,81,19
2433,81,19
2434,81,19
2435,81,19
2436,81,19
2437,81,19
2438,81,19
2439,81,19
2440,81,19
2441,81,19
2442,81,19
2443,81,19
2444,81,19
2445,81,19
2446,81,19
2447,81,19
2448,81,19
2449,81,19
2450,81,19
2451,81,19
2452,81,19
2453,81,19
2454,81,19
2455,81,19
2456,81,19
2457,81,19
2458,81,19
2459,81,19
2460,82,2
2461,82,2
2462,82,2
2463,82,2
2464,82,2
2465,82,2
2466,82,2
2467,82,2
2468,82,2
2469,82,2
2470,82,2
2471,82,2
2472,82,2
2473,82,2
2474,82,2
2475,82,2
2476,82,2
2477,82,2
2478,82,2
2479,82,2
2480,82,2
2481,82,2
2482,82,2
2483,82,2
2484,82,2
2485,82,2
2486,82,2
2487,82,2
2488,82,2
2489,82,2
2490,83,4
2491,83,4
2492,83,4
2493,83,4
2494,83,4
2495,83,4
2496,83,4
2497,83,4
2498,83,4
2499,83,4
2500,83,4
2501,83,4
2502,83,4
2503,83,4
2504,83,4
2505,83,4
2506,83,4
2507,83,4
2508,83,4
2509,83,4
2510,83,4
2511,83,4
2512,83,4
2513,83,4
2514,83,4
2515,83,4
2516,83,4
2517,83,4
2518,83,4
2519,83,4
2520,84,6
2521,84,6
2522,84,6
2523,84,6
2524,84,6
2525,84,6
2526,84,6
2527,84,6
2528,84,6
2529,84,6
2530,84,6
2531,84,6
2532,84,6
2533,84,6
2534,84,6
2535,84,6
2536,84,6
2537,84,6
2538,84,6
2539,84,6
2540,84,6
2541,84,6
2542,84,6
2543,84,6
2544,84,6
2545,84,6
2546,84,6
2547,84,6
2548,84,6
2549,84,6
2550,85,19
2551,85,19
2552,85,19
2553,85,19
2554,85,19
2555,85,19
2556,85,19
2557,85,19
2558,85,19
2559,85,19
2560,85,19
2561,85,19
2562,85,19
2563,85,19
2564,85,19
2565,85,19
2566,85,19
2567,85,19
2568,85,19
2569,85,19
2570,85,19
2571,85,19
2572,85,19
2573,85,19
2574,85,19
2575,85,19
2576,85,19
2577,85,19
2578,85,19
2579,85,19
2580,86,5
2581,86,5
2582,86,5
2583,86,5
2584,86,5
2585,86,5
2586,86,5
2587,86,5
2588,86,5
2589,86,5
2590,86,5
2591,86,5
2592,86,5
2593,86,5
2594,86,5
2595,86,5
2596,86,5
2597,86,5
2598,86,5
2599,86,5
2600,86,5
2601,86,5
2602,86,5
2603,86,5
2604,86,5
2605,86,5
2606,86,5
2607,86,5
2608,86,5
2609,86,5
2610,87,5
2611,87,5
2612,87,5
2613,87,5
2614,87,5
2615,87,5
2616,87,5
2617,87,5
2618,87,5
2619,87,5
2620,87,5
2621,87,5
2622,87,5
2623,87,5
2624,87,5
2625,87,5
2626,87,5
2627,87,5
2628,87,5
2629,87,5
2630,87,5
2631,87,5
2632,87,5
2633,87,5
2634,87,5
2635,87,5
2636,87,5
2637,87,5
2638,87,5
2639,87,5
2640,88,8
2641,88,8
2642,88,8
2643,88,8
2644,88,8
2645,88,8
2646,88,8
2647,88,8
2648,88,8
2649,88,8
2650,88,8
2651,88,8
2652,88,8
2653,88,8
2654,88,8
2655,88,8
2656,88,8
2657,88,8
2658,88,8
2659,88,8
2660,88,8
2661,88,8
2662,88,8
2663,88,8
2664,88,8
2665,88,8
2666,88,8
2667,88,8
2668,88,8
2669,88,8
2670,89,19
2671,89,19
2672,89,19
2673,89,19
2674,89,19
2675,89,19
2676,89,19
2677,89,19
2678,89,19
2679,89,19
2680,89,19
2681,89,19
2682,89,19
2683,89,19
2684,89,19
2685,89,19
2686,89,19
2687,89,19
2688,89,19
2689,89,19
2690,89,19
2691,89,19
2692,89,19
2693,89,19
2694,89,19
2695,89,19
2696,89,19
2697,89,19
2698,89,19
2699,89,19
2700,90,18
2701,90,18
2702,90,18
2703,90,18
2704,90,18
2705,90,18
2706,90,18
2707,90,18
2708,90,18
2709,90,18
2710,90,18
2711,90,18
2712,90,18
2713,90,18
2714,90,18
2715,90,18
2716,90,18
2717,90,18
2718,90,18
2719,90,18
2720,90,18
2721,90,18
2722,90,18
2723,90,18
2724,90,18
2725,90,18
2726,90,18
2727,90,18
2728,90,18
2729,90,18
2730,91,1
2731,91,1
2732,91,1
2733,91,1
2734,91,1
2735,91,1
2736,91,1
2737,91,1
2738,91,1
2739,91,1
2740,91,1
2741,91,1
2742,91,1
2743,91,1
2744,91,1
2745,91,1
2746,91,1
2747,91,1
2748,91,1
2749,91,1
2750,91,1
2751,91,1
2752,91,1
2753,91,1
2754,91,1
2755,91,1
2756,91,1
2757,91,1
2758,91,1
2759,91,1
2760,92,2
2761,92,2
2762,92,2
2763,92,2
2764,92,2
2765,92,2
2766,92,2
2767,92,2
2768,92,2
2769,92,2
2770,92,2
2771,92,2
2772,92,2
2773,92,2
2774,92,2
2775,92,2
2776,92,2
2777,92,2
2778,92,2
2779,92,2
2780,92,2
2781,92,2
2782,92,2
2783,92,2
2784,92,2
2785,92,2
2786,92,2
2787,92,2
2788,92,2
2789,92,2
2790,93,15
2791,93,15
2792,93,15
2793,93,15
2794,93,15
2795,93,15
2796,93,15
2797,93,15
2798,93,15
2799,93,15
2800,93,15
2801,93,15
2802,93,15
2803,93,15
2804,93,15
2805,93,15
2806,93,15
2807,93,15
2808,93,15
2809,93,15
2810,93,15
2811,93,15
2812,93,15
2813,93,15
2814,93,15
2815,93,15
2816,93,15
2817,93,15
2818,93,15
2819,93,15
2820,94,6
2821,94,6
2822,94,6
2823,94,6
2824,94,6
2825,94,6
2826,94,6
2827,94,6
2828,94,6
2829,94,6
2830,94,6
2831,94,6
2832,94,6
2833,94,6
2834,94,6
2835,94,6
2836,94,6
2837,94,6
2838,94,6
2839,94,6
2840,94,6
2841,94,6
2842,94,6
2843,94,6
2844,94,6
2845,94,6
2846,94,6
2847,94,6
2848,94,6
2849,94,6
2850,95,0
2851,95,0
2852,95,0
2853,95,0
2854,95,0
2855,95,0
2856,95,0
2857,95,0
2858,95,0
2859,95,0
2860,95,0
2861,95,0
2862,95,0
2863,95,0
2864,95,0
2865,95,0
2866,95,0
2867,95,0
2868,95,0
2869,95,0
2870,95,0
2871,95,0
2872,95,0
2873,95,0
2874,95,0
2875,95,0
2876,95,0
2877,95,0
2878,95,0
2879,95,0
2880,96,17
2881,96,17
2882,96,17
2883,96,17
2884,96,17
2885,96,17
2886,96,17
2887,96,17
2888,96,17
2889,96,17
2890,96,17
2891,96,17
2892,96,17
2893,96,17
2894,96,17
2895,96,17
2896,96,17
2897,96,17
2898,96,17
2899,96,17
2900,96,17
2901,96,17
2902,96,17
2903,96,17
2904,96,17
2905,96,17
2906,96,17
2907,96,17
2908,96,17
2909,96,17
2910,97,8
2911,97,8
2912,97,8
2913,97,8
2914,97,8
2915,97,8
2916,97,8
2917,97,8
2918,97,8
2919,97,8
2920,97,8
2921,97,8
2922,97,8
2923,97,8
2924,97,8
2925,97,8
2926,97,8
2927,97,8
2928,97,8
2929,97,8
2930,97,8
2931,97,8
2932,97,8
2933,97,8
2934,97,8
2935,97,8
2936,97,8
2937,97,8
2938,97,8
2939,97,8
2940,98,14
2941,98,14
2942,98,14
2943,98,14
2944,98,14
2945,98,14
2946,98,14
2947,98,14
2948,98,14
2949,98,14
2950,98,14
2951,98,14
2952,98,14
2953,98,14
2954,98,14
2955,98,14
2956,98,14
2957,98,14
2958,98,14
2959,98,14
2960,98,14
2961,98,14
2962,98,14
2963,98,14
2964,98,14
2965,98,14
2966,98,14
2967,98,14
2968,98,14
2969,98,14
2970,99,13
2971,99,13
2972,99,13
2973,99,13
2974,99,13
2975,99,13
2976,99,13
2977,99,13
2978,99,13
2979,99,13
2980,99,13
2981,99,13
2982,99,13
2983,99,13
2984,99,13
2985,99,13
2986,99,13
2987,99,13
2988,99,13
2989,99,13
2990,99,13
2991,99,13
2992,99,13
2993,99,13
2994,99,13
2995,99,13
2996,99,13
2997,99,13
2998,99,13
2999,99,13
